% isAttack tcpFlood:	3600
% isAttack slowRead:	3600
% isAttack httpFlood:	3600
% isAttack slowHeaders:	3600
% isAttack udpFlood:	3600
@relation 'tcpFlood-weka.filters.unsupervised.attribute.Remove-R1,3,5,2,4-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack'

@attribute duration numeric
@attribute cof {N/A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127}
@attribute total_f_packets numeric
@attribute total_b_packets numeric
@attribute total_f_bytes numeric
@attribute total_b_bytes numeric
@attribute pps_f numeric
@attribute pps_b numeric
@attribute bps_f numeric
@attribute bps_b numeric
@attribute rfb_packets numeric
@attribute rfb_bytes numeric
@attribute min_f_pkt numeric
@attribute mean_f_pkt numeric
@attribute max_f_pkt numeric
@attribute std_f_pkt numeric
@attribute min_b_pkt numeric
@attribute mean_b_pkt numeric
@attribute max_b_pkt numeric
@attribute std_b_pkt numeric
@attribute min_f_time numeric
@attribute mean_f_time numeric
@attribute max_f_time numeric
@attribute std_f_time numeric
@attribute min_b_time numeric
@attribute mean_b_time numeric
@attribute max_b_time numeric
@attribute std_b_time numeric
@attribute psh_f_cnt numeric
@attribute urg_f_cnt numeric
@attribute psh_b_cnt numeric
@attribute urg_b_cnt numeric
@attribute isAttack {tcpFlood,httpFlood,slowRead,slowHeaders,udpFlood}

@data
61.140532,31,12,10,1164,1011,0.196269,0.163579,19.038107,16.537798,1.2,1.151335,46,97,393,91.724224,52,101.1,535,144.652999,0.000003,5.55823,10.046209,4.892738,0.000001,6.792521,10.046212,4.569802,7,0,1,0,slowHeaders
31.463887,2,6,0,360,0,0.190695,0,11.441689,0,0,0,60,60,60,0,0,0,0,0,1.027385,6.292777,16.128654,5.499318,0,0,0,0,0,0,-1,-1,slowHeaders
60.510777,31,14,10,1191,1011,0.231364,0.173966,19.682444,17.587923,1.4,1.178042,46,85.071429,349,74.502602,52,101.1,535,144.652999,0.000007,4.654675,10.06702,4.566834,0.000002,6.386958,10.067014,4.479202,7,0,1,0,slowHeaders
31.589457,2,6,0,360,0,0.189937,0,11.396207,0,0,0,60,60,60,0,0,0,0,0,1.022814,6.317891,16.135919,5.492361,0,0,0,0,0,0,-1,-1,slowHeaders
59.814943,31,13,10,1119,1011,0.217337,0.17302,18.7077,17.492291,1.3,1.106825,46,86.076923,245,50.273807,52,101.1,535,144.652999,0.000007,4.984579,10.050694,4.595171,0.000002,6.421876,10.050694,4.426146,7,0,1,0,slowHeaders
60.985486,31,15,9,1305,959,0.24596,0.197478,21.398534,21.04243,1.666667,1.360792,46,87,349,72.578234,52,106.555556,535,151.498523,0.000012,4.356106,10.863135,4.20576,0.000005,5.696823,10.863136,4.526074,6,0,1,0,slowHeaders
6.273371,2,3,0,180,0,0.478212,0,28.69271,0,0,0,60,60,60,0,0,0,0,0,2.016413,3.136685,4.256958,1.120272,0,0,0,0,0,0,-1,-1,slowHeaders
61.108006,31,15,10,1202,1011,0.245467,0.185392,19.67009,18.743175,1.5,1.188922,46,80.133333,224,43.77498,52,101.1,535,144.652999,0.000018,4.364858,10.063265,4.374731,0.000001,5.993293,10.063262,4.585568,7,0,1,0,slowHeaders
61.048442,31,15,10,1296,1011,0.245707,0.18555,21.229043,18.759116,1.5,1.281899,46,86.4,306,61.80809,52,101.1,535,144.652999,0.000002,4.360603,10.06087,4.376155,0.000001,5.9882,10.06087,4.589799,7,0,1,0,slowHeaders
60.784859,31,12,10,1208,1011,0.197418,0.164531,19.87337,16.634113,1.2,1.194857,46,100.666667,393,90.806877,52,101.1,535,144.652999,0.000016,5.525896,10.125036,4.870248,0.000001,6.753191,10.125011,4.550386,7,0,1,0,slowHeaders
60.816548,31,20,10,3037,1011,0.328858,0.186634,49.937066,18.868706,2,3.003956,46,151.85,349,129.920466,52,101.1,535,144.652999,0.000002,3.200871,10.070616,4.082486,0.000001,5.95342,10.070608,4.440219,12,0,1,0,slowHeaders
61.020147,31,15,10,1310,1011,0.24582,0.185479,21.468319,18.751972,1.5,1.295747,46,87.333333,393,83.13737,52,101.1,535,144.652999,0.000009,4.358582,10.048906,4.365837,0.000002,5.990481,10.048908,4.572941,7,0,1,0,slowHeaders
60.912232,31,18,9,2399,959,0.295507,0.167563,39.384536,17.854801,2,2.501564,46,133.277778,306,108.271164,52,106.555556,535,151.498523,0.000004,3.583072,19.904892,5.461269,0.000008,6.71388,19.904889,6.559183,10,0,1,0,slowHeaders
31.42761,2,6,0,360,0,0.190915,0,11.454896,0,0,0,60,60,60,0,0,0,0,0,1.025285,6.285522,16.130105,5.502634,0,0,0,0,0,0,-1,-1,slowHeaders
59.917751,31,13,7,954,855,0.216964,0.237839,15.921826,29.05034,1.857143,1.115789,46,73.384615,224,44.861391,52,122.142857,535,168.570823,0.000009,4.993146,16.128501,5.173884,0,4.905278,10.052548,4.612918,4,0,1,0,slowHeaders
61.167979,31,12,10,1181,1011,0.196181,0.163498,19.307488,16.529698,1.2,1.16815,46,98.416667,349,78.895985,52,101.1,535,144.652999,0.000399,5.560725,10.042948,4.898023,0.000001,6.795849,10.042943,4.575092,7,0,1,0,slowHeaders
31.556561,2,6,0,360,0,0.190135,0,11.408087,0,0,0,60,60,60,0,0,0,0,0,1.017864,6.311312,16.137723,5.496492,0,0,0,0,0,0,-1,-1,slowHeaders
60.96991,31,19,9,2174,959,0.311629,0.197275,35.656933,21.020769,2.111111,2.266945,46,114.421053,245,79.930441,52,106.555556,535,151.498523,0.000007,3.387217,10.045765,4.052011,0.000508,5.702693,10.045776,4.394608,10,0,1,0,slowHeaders
31.41318,2,6,0,360,0,0.191003,0,11.460158,0,0,0,60,60,60,0,0,0,0,0,1.01055,6.282636,16.127456,5.504609,0,0,0,0,0,0,-1,-1,slowHeaders
61.207174,31,11,10,1080,1011,0.179717,0.163388,17.644991,16.518486,1.1,1.068249,46,98.181818,306,68.955609,52,101.1,535,144.652999,0.001052,6.120717,10.051373,4.794436,0.000003,6.800462,10.051376,4.573858,7,0,1,0,slowHeaders
31.612781,2,6,0,360,0,0.189797,0,11.387799,0,0,0,60,60,60,0,0,0,0,0,1.004037,6.322556,16.144248,5.496185,0,0,0,0,0,0,-1,-1,slowHeaders
61.064351,31,13,10,1190,1011,0.21289,0.166528,19.487639,16.83596,1.3,1.177052,46,91.538462,306,65.641937,52,101.1,535,144.652999,0.000007,5.088696,10.048756,4.770356,0.000001,6.672226,10.048756,4.49857,7,0,1,0,slowHeaders
59.975377,31,14,10,1121,1011,0.233429,0.185574,18.691004,18.761532,1.4,1.108803,46,80.071429,245,48.819587,52,101.1,535,144.652999,0.000004,4.613491,10.038604,4.423633,0.000002,5.987429,10.038602,4.56822,7,0,1,0,slowHeaders
7.131392,2,4,0,240,0,0.5609,0,33.654016,0,0,0,60,60,60,0,0,0,0,0,1.019919,2.377131,4.0954,1.281254,0,0,0,0,0,0,-1,-1,slowHeaders
28.577088,2,4,0,240,0,0.139972,0,8.398336,0,0,0,60,60,60,0,0,0,0,0,4.257613,9.525696,16.129895,4.938061,0,0,0,0,0,0,-1,-1,slowHeaders
61.136922,31,12,10,1044,1011,0.196281,0.163575,17.076424,16.537467,1.2,1.032641,46,87,245,51.805727,52,101.1,535,144.652999,0.000357,5.557902,10.076261,4.894864,0.000005,6.792657,10.076243,4.571517,7,0,1,0,slowHeaders
30.591394,2,5,0,300,0,0.163445,0,9.80668,0,0,0,60,60,60,0,0,0,0,0,2.015742,7.647848,16.127594,5.371728,0,0,0,0,0,0,-1,-1,slowHeaders
31.61831,2,6,0,360,0,0.189763,0,11.385808,0,0,0,60,60,60,0,0,0,0,0,1.028873,6.323662,16.130645,5.487424,0,0,0,0,0,0,-1,-1,slowHeaders
31.478346,2,6,0,360,0,0.190607,0,11.436433,0,0,0,60,60,60,0,0,0,0,0,1.013778,6.295669,16.119004,5.496373,0,0,0,0,0,0,-1,-1,slowHeaders
60.92602,31,14,10,1359,1011,0.229787,0.172773,22.305741,17.467337,1.4,1.344214,46,97.071429,393,85.489736,52,101.1,535,144.652999,0.000006,4.686617,10.03837,4.547369,0.000006,6.431051,10.03838,4.434863,7,0,1,0,slowHeaders
31.623216,2,6,0,360,0,0.189734,0,11.384041,0,0,0,60,60,60,0,0,0,0,0,1.027263,6.324643,16.132211,5.487303,0,0,0,0,0,0,-1,-1,slowHeaders
60.509857,31,15,10,1394,1011,0.247893,0.187738,23.037569,18.980273,1.5,1.378833,46,92.933333,393,82.661935,52,101.1,535,144.652999,0.000005,4.322133,10.070695,4.41545,0.000001,5.918426,10.070709,4.67257,7,0,1,0,slowHeaders
59.854821,31,14,9,1115,959,0.233899,0.197597,18.628407,21.055007,1.555556,1.162669,46,79.642857,245,48.859284,52,106.555556,535,151.498523,0.000004,4.604217,10.052352,4.255067,0.000001,5.69342,10.052347,4.523091,6,0,1,0,slowHeaders
30.596181,2,5,0,300,0,0.163419,0,9.805145,0,0,0,60,60,60,0,0,0,0,0,2.016514,7.649045,16.13141,5.37313,0,0,0,0,0,0,-1,-1,slowHeaders
31.495713,2,6,0,360,0,0.190502,0,11.430127,0,0,0,60,60,60,0,0,0,0,0,1.025517,6.299143,16.134586,5.499119,0,0,0,0,0,0,-1,-1,slowHeaders
14.529545,31,21,6,3094,11896,1.445331,0.444252,212.945415,880.804416,3.5,0.260087,46,147.333333,307,125.317628,52,1982.666667,2948,1362.363959,0.000002,0.726477,6.655307,1.533309,0.000194,2.701167,13.504737,5.401785,8,0,1,0,slowHeaders
60.977383,31,15,10,1221,1011,0.245993,0.185601,20.023818,18.764257,1.5,1.207715,46,81.4,224,44.105631,52,101.1,535,144.652999,0.000005,4.355527,10.049398,4.372441,0.000266,5.986559,10.049395,4.582589,7,0,1,0,slowHeaders
31.386967,2,6,0,360,0,0.191162,0,11.469729,0,0,0,60,60,60,0,0,0,0,0,1.020045,6.277393,16.126126,5.505036,0,0,0,0,0,0,-1,-1,slowHeaders
60.773633,31,14,10,1188,1011,0.230363,0.173214,19.547951,17.511948,1.4,1.175074,46,84.857143,306,63.827734,52,101.1,535,144.652999,0.000342,4.674895,10.775784,4.542965,0.000113,6.414668,10.775784,4.43444,7,0,1,0,slowHeaders
60.906444,30,14,8,1440,1576,0.229861,0.210329,23.642819,41.434892,1.75,0.913706,52,102.857143,226,77.929324,52,197,628,248.851361,0.002054,4.685111,21.861992,7.275177,0.000006,5.433654,19.200406,6.418734,4,0,1,0,slowHeaders
0.008719,30,12,6,901,11896,1376.309762,1021.837908,103337.924638,2025963.959071,2,0.07574,46,75.083333,351,83.292115,52,1982.666667,2948,1362.363959,0.000005,0.000793,0.003493,0.001145,0.000004,0.001174,0.004162,0.001539,1,0,1,0,slowHeaders
61.116665,31,14,10,1181,1011,0.22907,0.172161,19.323698,17.405437,1.4,1.16815,46,84.357143,245,49.579096,52,101.1,535,144.652999,0.000005,4.701282,10.07027,4.556864,0,6.453922,10.070271,4.438466,7,0,1,0,slowHeaders
61.013453,31,15,10,1320,1011,0.245847,0.185419,21.634573,18.74587,1.5,1.305638,46,88,349,72.083285,52,101.1,535,144.652999,0.000002,4.358104,10.054119,4.360686,0.000001,5.992431,10.054082,4.564681,7,0,1,0,slowHeaders
31.438817,2,6,0,360,0,0.190847,0,11.450812,0,0,0,60,60,60,0,0,0,0,0,1.00199,6.287763,16.129713,5.504312,0,0,0,0,0,0,-1,-1,slowHeaders
61.058552,31,15,10,1313,1011,0.245666,0.185194,21.503949,18.723091,1.5,1.298714,46,87.533333,349,72.435596,52,101.1,535,144.652999,0.000005,4.361325,10.025218,4.348089,0.000009,5.999722,10.025222,4.541907,7,0,1,0,slowHeaders
31.583311,2,6,0,360,0,0.189974,0,11.398425,0,0,0,60,60,60,0,0,0,0,0,1.011518,6.316662,16.139972,5.495723,0,0,0,0,0,0,-1,-1,slowHeaders
60.768713,31,19,9,2091,959,0.312661,0.198385,34.409154,21.139036,2.111111,2.180396,46,110.052632,224,70.444808,52,106.555556,535,151.498523,0.000002,3.37604,10.055883,4.057711,0.000002,5.670788,10.055886,4.42345,10,0,1,0,slowHeaders
31.526926,2,6,0,360,0,0.190314,0,11.418811,0,0,0,60,60,60,0,0,0,0,0,1.025077,6.305385,16.130356,5.495174,0,0,0,0,0,0,-1,-1,slowHeaders
60.057697,31,14,10,1145,1011,0.233109,0.185186,19.065,18.722292,1.4,1.132542,46,81.785714,224,43.816466,52,101.1,535,144.652999,0.000002,4.619823,10.057853,4.423699,0.000001,5.999978,10.057853,4.564849,7,0,1,0,slowHeaders
1.007612,31,14,5,946,11844,13.894231,2708.448922,938.853013,6415773.805502,2.8,0.079872,46,67.571429,308,66.865232,52,2368.8,7292,2979.286787,0.000002,0.077509,1.003577,0.267333,0.000003,0.000462,0.000954,0.000348,1,0,1,0,slowHeaders
31.479873,2,6,0,360,0,0.190598,0,11.435878,0,0,0,60,60,60,0,0,0,0,0,1.014297,6.295975,16.127283,5.498399,0,0,0,0,0,0,-1,-1,slowHeaders
0.00519,31,14,6,856,11896,2697.425513,1383.878141,164928.302816,2743769.061534,2.333333,0.071957,46,61.142857,226,45.898735,52,1982.666667,7292,2853.469156,0.000002,0.000399,0.002807,0.000803,0.000333,0.000867,0.001309,0.000384,1,0,1,0,slowHeaders
31.615158,2,6,0,360,0,0.189782,0,11.386943,0,0,0,60,60,60,0,0,0,0,0,1.0073,6.323032,16.143182,5.495215,0,0,0,0,0,0,-1,-1,slowHeaders
61.10019,31,15,10,1258,1011,0.245498,0.185092,20.589134,18.712807,1.5,1.244313,46,83.866667,306,61.663459,52,101.1,535,144.652999,0.000005,4.364299,10.052825,4.366203,0,6.003019,10.052827,4.568606,7,0,1,0,slowHeaders
60.716616,31,14,10,1212,1011,0.230579,0.1734,19.961587,17.530769,1.4,1.198813,46,86.571429,306,63.451572,52,101.1,535,144.652999,0.000016,4.670509,10.777643,4.541443,0.000002,6.407781,10.777646,4.435458,7,0,1,0,slowHeaders
60.74031,31,15,9,1194,959,0.246953,0.19857,19.657456,21.158736,1.666667,1.245047,46,79.6,224,43.62079,52,106.555556,535,151.498523,0.000007,4.338594,10.038374,4.200567,0,5.665509,10.038375,4.529731,6,0,1,0,slowHeaders
60.972379,31,15,10,1198,1011,0.246013,0.185576,19.648241,18.76177,1.5,1.184965,46,79.866667,224,43.098131,52,101.1,535,144.652999,0.000004,4.35517,10.049514,4.371124,0.000003,5.987353,10.04951,4.581771,7,0,1,0,slowHeaders
31.619414,2,6,0,360,0,0.189757,0,11.38541,0,0,0,60,60,60,0,0,0,0,0,1.023383,6.323883,16.131497,5.487919,0,0,0,0,0,0,-1,-1,slowHeaders
31.524695,2,6,0,360,0,0.190327,0,11.419619,0,0,0,60,60,60,0,0,0,0,0,1.025414,6.304939,16.131422,5.495206,0,0,0,0,0,0,-1,-1,slowHeaders
61.197489,31,12,10,1056,1011,0.196086,0.16341,17.25561,16.520713,1.2,1.04451,46,88,305,67.838042,52,101.1,535,144.652999,0.000388,5.563408,10.054377,4.897508,0.00001,6.799545,10.054377,4.572911,7,0,1,0,slowHeaders
31.376529,2,6,0,360,0,0.191226,0,11.473545,0,0,0,60,60,60,0,0,0,0,0,1.008562,6.275306,16.126696,5.507193,0,0,0,0,0,0,-1,-1,slowHeaders
31.498499,2,6,0,360,0,0.190485,0,11.429116,0,0,0,60,60,60,0,0,0,0,0,1.033027,6.2997,16.125511,5.494703,0,0,0,0,0,0,-1,-1,slowHeaders
31.621276,2,6,0,360,0,0.189746,0,11.38474,0,0,0,60,60,60,0,0,0,0,0,1.027392,6.324255,16.131603,5.487618,0,0,0,0,0,0,-1,-1,slowHeaders
61.16872,31,12,10,1110,1011,0.196179,0.163502,18.14653,16.530054,1.2,1.097923,46,92.5,306,67.966291,52,101.1,535,144.652999,0.000334,5.560793,10.052771,4.893433,0.00012,6.795703,10.052773,4.569403,7,0,1,0,slowHeaders
60.854712,31,14,11,1121,1063,0.230056,0.204506,18.420923,19.762674,1.272727,1.054563,46,80.071429,224,43.138422,52,96.636364,535,138.641639,0.000186,4.681132,10.090135,4.369561,0.000001,5.378827,10.090137,4.715962,7,0,1,0,slowHeaders
31.597899,2,6,0,360,0,0.189886,0,11.393163,0,0,0,60,60,60,0,0,0,0,0,1.026713,6.31958,16.139769,5.493031,0,0,0,0,0,0,-1,-1,slowHeaders
60.888062,31,13,11,1090,1063,0.213507,0.190133,17.901703,18.373751,1.181818,1.0254,46,83.846154,224,44.710773,52,96.636364,535,138.641639,0.001419,5.074005,10.090369,4.529552,0.000001,5.785427,10.090369,4.640466,7,0,1,0,slowHeaders
31.614895,2,6,0,360,0,0.189784,0,11.387038,0,0,0,60,60,60,0,0,0,0,0,1.020771,6.322979,16.131537,5.488837,0,0,0,0,0,0,-1,-1,slowHeaders
31.500329,2,6,0,360,0,0.190474,0,11.428452,0,0,0,60,60,60,0,0,0,0,0,1.028557,6.300066,16.135146,5.498611,0,0,0,0,0,0,-1,-1,slowHeaders
60.92257,31,15,9,1235,959,0.246214,0.197102,20.271633,21.002338,1.666667,1.2878,46,82.333333,305,61.83814,52,106.555556,535,151.498523,0.000005,4.351612,10.036226,4.204159,0.000002,5.707698,10.036223,4.51937,6,0,1,0,slowHeaders
31.532676,2,6,0,360,0,0.190279,0,11.416728,0,0,0,60,60,60,0,0,0,0,0,1.006167,6.306535,16.121805,5.493268,0,0,0,0,0,0,-1,-1,slowHeaders
61.218819,31,12,10,951,1011,0.196018,0.163359,15.534439,16.515575,1.2,0.940653,46,79.25,224,45.887771,52,101.1,535,144.652999,0.000003,5.565347,10.17612,4.902535,0.000001,6.80166,10.176111,4.579268,7,0,1,0,slowHeaders
61.043741,31,13,11,1033,1063,0.212962,0.180234,16.922292,17.417169,1.181818,0.971778,46,79.461538,224,45.572622,52,96.636364,535,138.641639,0.000018,5.086978,10.054718,4.914785,0.000001,6.103173,10.054727,4.773936,7,0,1,0,slowHeaders
31.532482,2,6,0,360,0,0.19028,0,11.416799,0,0,0,60,60,60,0,0,0,0,0,1.032108,6.306496,16.129616,5.493578,0,0,0,0,0,0,-1,-1,slowHeaders
61.017144,30,13,12,858,1784,0.213055,0.210095,14.061622,31.234152,1.083333,0.480942,52,66,226,46.236848,52,148.666667,628,214.375579,0.001505,5.084762,28.673433,8.086132,0.000151,5.192451,28.67387,8.433571,1,0,1,0,slowHeaders
7.217478,2,4,0,240,0,0.55421,0,33.252611,0,0,0,60,60,60,0,0,0,0,0,1.008798,2.405826,4.192664,1.328712,0,0,0,0,0,0,-1,-1,slowHeaders
60.662701,31,13,10,1186,1011,0.2143,0.1677,19.550729,16.954441,1.3,1.173096,46,91.230769,393,88.978955,52,101.1,535,144.652999,0.000004,5.055225,10.052706,4.741478,0.000003,6.625599,10.052694,4.47579,7,0,1,0,slowHeaders
0.748479,31,13,6,840,11896,17.368548,8.068509,1122.275426,15997.163333,2.166667,0.070612,46,64.615385,226,46.722649,52,1982.666667,4396,1988.149782,0.000005,0.062373,0.737383,0.203526,0.000007,0.148726,0.731475,0.291381,1,0,1,0,slowHeaders
61.361171,31,14,10,1247,1011,0.228157,0.171436,20.322298,17.332184,1.4,1.233432,46,89.071429,393,85.554882,52,101.1,535,144.652999,0.000024,4.72009,10.062185,4.566124,0.000005,6.481199,10.062174,4.441398,7,0,1,0,slowHeaders
31.621245,2,6,0,360,0,0.189746,0,11.384751,0,0,0,60,60,60,0,0,0,0,0,1.020569,6.324249,16.13794,5.490926,0,0,0,0,0,0,-1,-1,slowHeaders
60.911131,31,14,10,1368,1011,0.229843,0.172773,22.458949,17.467303,1.4,1.353116,46,97.714286,393,85.694998,52,101.1,535,144.652999,0.000029,4.685472,10.03846,4.548341,0.000004,6.431063,10.038461,4.434878,7,0,1,0,slowHeaders
60.635539,31,14,10,1323,1011,0.230888,0.173648,21.818887,17.555847,1.4,1.308605,46,94.5,393,85.164337,52,101.1,535,144.652999,0.000003,4.664272,10.046579,4.53652,0,6.398628,10.046576,4.431673,7,0,1,0,slowHeaders
60.891128,31,15,9,1299,959,0.246341,0.197455,21.333157,21.039925,1.666667,1.354536,46,86.6,349,72.287205,52,106.555556,535,151.498523,0.000016,4.349366,10.873748,4.208019,0.000002,5.697501,10.873749,4.530364,6,0,1,0,slowHeaders
31.606427,2,6,0,360,0,0.189835,0,11.390089,0,0,0,60,60,60,0,0,0,0,0,1.007365,6.321285,16.134097,5.492202,0,0,0,0,0,0,-1,-1,slowHeaders
59.98699,31,14,9,1043,959,0.233384,0.197471,17.387103,21.041596,1.555556,1.087591,46,74.5,224,43.095823,52,106.555556,535,151.498523,0.000022,4.614384,10.049781,4.250488,0.000014,5.697049,10.049776,4.517344,6,0,1,0,slowHeaders
31.546385,2,6,0,360,0,0.190196,0,11.411767,0,0,0,60,60,60,0,0,0,0,0,1.012602,6.309277,16.131423,5.495269,0,0,0,0,0,0,-1,-1,slowHeaders
60.311445,29,13,9,1604,951,0.215548,0.165511,26.595284,17.488974,1.444444,1.686646,46,123.384615,224,70.439869,52,105.666667,535,151.792256,0.000004,5.025954,10.102535,4.348216,0.000014,6.79714,10.102537,4.258782,10,0,1,0,slowHeaders
31.541574,2,6,0,360,0,0.190225,0,11.413508,0,0,0,60,60,60,0,0,0,0,0,1.003097,6.308315,16.138266,5.499374,0,0,0,0,0,0,-1,-1,slowHeaders
61.001957,31,12,9,1124,959,0.196715,0.150076,18.425638,15.991477,1.333333,1.172054,46,93.666667,306,67.350245,52,106.555556,535,151.498523,0.000676,5.545632,10.040176,4.713476,0.002304,7.49618,10.040176,4.063197,7,0,1,0,slowHeaders
31.467214,2,6,0,360,0,0.190675,0,11.440479,0,0,0,60,60,60,0,0,0,0,0,1.004464,6.293443,16.122289,5.498957,0,0,0,0,0,0,-1,-1,slowHeaders
31.480325,2,6,0,360,0,0.190595,0,11.435714,0,0,0,60,60,60,0,0,0,0,0,1.011493,6.296065,16.133615,5.501164,0,0,0,0,0,0,-1,-1,slowHeaders
60.874137,31,15,9,1141,959,0.24641,0.198074,18.743592,21.105915,1.666667,1.189781,46,76.066667,224,42.209741,52,106.555556,535,151.498523,0.000022,4.348153,10.056726,4.209285,0.000002,5.679687,10.056726,4.539064,6,0,1,0,slowHeaders
31.492296,2,6,0,360,0,0.190523,0,11.431367,0,0,0,60,60,60,0,0,0,0,0,1.025772,6.298459,16.127421,5.49682,0,0,0,0,0,0,-1,-1,slowHeaders
31.402913,2,6,0,360,0,0.191065,0,11.463905,0,0,0,60,60,60,0,0,0,0,0,1.002077,6.280583,16.125515,5.505329,0,0,0,0,0,0,-1,-1,slowHeaders
31.470993,2,6,0,360,0,0.190652,0,11.439105,0,0,0,60,60,60,0,0,0,0,0,1.005311,6.294199,16.127836,5.500233,0,0,0,0,0,0,-1,-1,slowHeaders
60.844373,27,17,2,2490,120,0.279401,0.063432,40.92408,3.805896,8.5,20.75,52,146.470588,226,84.39551,60,60,60,0,0.002628,3.802773,13.887881,4.412413,31.530027,31.530027,31.530027,0,9,0,0,0,slowHeaders
3.030503,2,3,0,180,0,0.989935,0,59.396075,0,0,0,60,60,60,0,0,0,0,0,1.015481,1.515252,2.015023,0.499771,0,0,0,0,0,0,-1,-1,slowHeaders
60.697574,31,14,10,1230,1011,0.230652,0.173396,20.264401,17.530365,1.4,1.216617,46,87.857143,349,74.23501,52,101.1,535,144.652999,0.000006,4.669044,10.422328,4.65873,0.000115,6.407929,10.422328,4.605696,7,0,1,0,slowHeaders
31.600769,2,6,0,360,0,0.189869,0,11.392128,0,0,0,60,60,60,0,0,0,0,0,1.034497,6.320154,16.136074,5.490415,0,0,0,0,0,0,-1,-1,slowHeaders
0.762023,31,13,7,840,11948,17.059842,9.342754,1102.328283,15946.746595,1.857143,0.070305,46,64.615385,226,46.722649,52,1706.857143,2948,1430.84345,0.000012,0.063502,0.725598,0.199672,0.000003,0.124874,0.705699,0.259856,1,0,1,0,slowHeaders
31.442265,2,6,0,360,0,0.190826,0,11.449557,0,0,0,60,60,60,0,0,0,0,0,1.009052,6.288453,16.122586,5.500686,0,0,0,0,0,0,-1,-1,slowHeaders
60.914631,31,19,9,2212,959,0.311912,0.197283,36.313115,21.021636,2.111111,2.306569,46,116.421053,245,79.125693,52,106.555556,535,151.498523,0.000005,3.384146,10.047153,4.050742,0,5.702458,10.047154,4.394531,10,0,1,0,slowHeaders
30.592901,2,5,0,300,0,0.163437,0,9.806197,0,0,0,60,60,60,0,0,0,0,0,2.015992,7.648225,16.129371,5.372261,0,0,0,0,0,0,-1,-1,slowHeaders
31.55465,2,6,0,360,0,0.190146,0,11.408778,0,0,0,60,60,60,0,0,0,0,0,1.023423,6.31093,16.130758,5.492638,0,0,0,0,0,0,-1,-1,slowHeaders
59.863878,31,15,9,1337,959,0.250568,0.197476,22.334003,21.042179,1.666667,1.394161,46,89.133333,224,55.763628,52,106.555556,535,151.498523,0.000003,4.275991,10.046683,4.251565,0.000005,5.696891,10.046683,4.494066,7,0,1,0,slowHeaders
30.591867,2,5,0,300,0,0.163442,0,9.806528,0,0,0,60,60,60,0,0,0,0,0,2.014879,7.647967,16.128141,5.372088,0,0,0,0,0,0,-1,-1,slowHeaders
51.131205,31,10,6,835,9008,0.195575,0.117355,16.330536,176.188675,1.666667,0.092695,46,83.5,395,103.926176,52,1501.333333,2948,1446.669124,0.000003,5.681245,46.117157,14.381251,0.000002,10.225402,46.07083,18.029091,1,0,0,0,slowHeaders
31.609423,2,6,0,360,0,0.189817,0,11.389009,0,0,0,60,60,60,0,0,0,0,0,1.0201,6.321885,16.128491,5.488458,0,0,0,0,0,0,-1,-1,slowHeaders
31.444436,2,6,0,360,0,0.190813,0,11.448766,0,0,0,60,60,60,0,0,0,0,0,1.008076,6.288887,16.120992,5.500442,0,0,0,0,0,0,-1,-1,slowHeaders
31.392184,2,6,0,360,0,0.19113,0,11.467823,0,0,0,60,60,60,0,0,0,0,0,1.02386,6.278437,16.127122,5.504492,0,0,0,0,0,0,-1,-1,slowHeaders
51.128002,29,9,8,652,899,0.176029,0.156478,12.752308,17.584251,1.125,0.72525,46,72.444444,99,19.287942,52,112.375,535,159.737235,0.000003,6.391,10.051051,4.693427,0.000006,7.303613,10.051051,4.302629,6,0,1,0,slowHeaders
61.045058,31,15,10,1288,1011,0.24572,0.185266,21.099169,18.73044,1.5,1.273986,46,85.866667,349,72.63045,52,101.1,535,144.652999,0.000004,4.360361,10.047814,4.371662,0.000003,5.997368,10.047807,4.578544,7,0,1,0,slowHeaders
61.113399,31,15,10,1352,1011,0.245445,0.185181,22.122808,18.721813,1.5,1.33729,46,90.133333,393,82.729976,52,101.1,535,144.652999,0.000001,4.365243,10.053654,4.373342,0.000003,6.000131,10.053651,4.581212,7,0,1,0,slowHeaders
31.538532,2,6,0,360,0,0.190243,0,11.414609,0,0,0,60,60,60,0,0,0,0,0,1.001714,6.307706,16.136198,5.498692,0,0,0,0,0,0,-1,-1,slowHeaders
31.5578,2,6,0,360,0,0.190127,0,11.407639,0,0,0,60,60,60,0,0,0,0,0,1.023641,6.31156,16.134583,5.49415,0,0,0,0,0,0,-1,-1,slowHeaders
60.84154,31,12,10,1069,1011,0.197234,0.164365,17.570233,16.617313,1.2,1.057369,46,89.083333,349,79.802317,52,101.1,535,144.652999,0.000004,5.531049,10.048679,4.91169,0.000004,6.760018,10.048684,4.602432,7,0,1,0,slowHeaders
