% isAttack normal:	3000
% isAttack httpFlood:	3000
@relation 'normal-weka.filters.unsupervised.attribute.Remove-R1,3,5,2,4-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack'

@attribute duration numeric
@attribute cof {N/A,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127}
@attribute total_f_packets numeric
@attribute total_b_packets numeric
@attribute total_f_bytes numeric
@attribute total_b_bytes numeric
@attribute pps_f numeric
@attribute pps_b numeric
@attribute bps_f numeric
@attribute bps_b numeric
@attribute rfb_packets numeric
@attribute rfb_bytes numeric
@attribute min_f_pkt numeric
@attribute mean_f_pkt numeric
@attribute max_f_pkt numeric
@attribute std_f_pkt numeric
@attribute min_b_pkt numeric
@attribute mean_b_pkt numeric
@attribute max_b_pkt numeric
@attribute std_b_pkt numeric
@attribute min_f_time numeric
@attribute mean_f_time numeric
@attribute max_f_time numeric
@attribute std_f_time numeric
@attribute min_b_time numeric
@attribute mean_b_time numeric
@attribute max_b_time numeric
@attribute std_b_time numeric
@attribute psh_f_cnt numeric
@attribute urg_f_cnt numeric
@attribute psh_b_cnt numeric
@attribute urg_b_cnt numeric
@attribute isAttack {normal,httpFlood}

@data
0.028404,31,6,4,440,471,211.239646,288.565807,15490.907382,33978.623736,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000001,0.005681,0.014577,0.006953,0,0.004621,0.013778,0.006476,1,0,1,0,httpFlood
0.02846,31,6,4,447,471,210.825548,274.415519,15706.503317,32312.427361,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000005,0.005692,0.014262,0.006851,0.000001,0.004859,0.014445,0.006779,1,0,1,0,httpFlood
0.029413,31,6,4,440,471,203.994845,285.472452,14959.621935,33614.381215,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000007,0.005883,0.015171,0.007034,0,0.004671,0.014007,0.006602,1,0,1,0,httpFlood
0.013119,31,6,4,440,471,457.344237,625.735342,33538.5774,73680.336566,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000005,0.002624,0.00881,0.003373,0,0.002131,0.004141,0.001693,1,0,1,0,httpFlood
0.003467,31,6,4,447,471,1730.442412,1934.865183,128917.959706,227830.375274,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000004,0.000693,0.002438,0.000952,0.000086,0.000689,0.001004,0.000427,1,0,1,0,httpFlood
0.028826,31,6,4,440,471,208.141993,260.831691,15263.746185,30712.931563,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000001,0.005765,0.014963,0.007041,0.000001,0.005112,0.015059,0.007034,1,0,1,0,httpFlood
0.036694,31,6,4,440,471,163.514249,197.052137,11991.044924,23202.889137,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000035,0.007339,0.016191,0.007023,0.000109,0.006766,0.019325,0.008886,1,0,1,0,httpFlood
0.030488,31,6,4,447,471,196.798649,268.118004,14661.499327,31570.895004,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000013,0.006098,0.015853,0.007433,0,0.004973,0.01466,0.006851,1,0,1,0,httpFlood
0.028523,31,6,4,447,471,210.356788,277.625987,15671.580721,32690.45993,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000002,0.005705,0.014225,0.006936,0,0.004803,0.014159,0.006617,1,0,1,0,httpFlood
0.075237,31,5,5,401,523,66.457053,80.150122,5329.855668,8383.702813,1,0.76673,46,80.2,191,55.578413,52,104.6,307,101.24742,0.000043,0.018809,0.055443,0.022475,0.00005,0.015596,0.042531,0.017479,1,0,1,0,httpFlood
0.002729,31,6,4,447,471,2198.272537,2720.041505,163771.303983,320284.88716,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000003,0.000546,0.001351,0.000605,0,0.00049,0.001363,0.000619,1,0,1,0,httpFlood
0.010531,31,6,4,440,471,569.762141,512.500489,41782.556997,60346.932551,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000003,0.002106,0.00455,0.001796,0.000001,0.002602,0.007668,0.003583,1,0,1,0,httpFlood
0.032012,31,6,4,440,471,187.427005,228.865523,13744.647054,26948.915287,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000002,0.006402,0.016537,0.00776,0.000001,0.005826,0.016563,0.007601,1,0,1,0,httpFlood
0.02936,31,6,4,441,471,204.359284,264.370495,15020.407357,31129.625817,1.5,0.936306,46,73.5,185,50.08576,52,117.75,307,109.312339,0.000003,0.005872,0.014585,0.007112,0.000002,0.005043,0.014554,0.006729,1,0,1,0,httpFlood
0.029012,31,6,4,440,471,206.811226,264.950823,15166.156552,31197.959382,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000004,0.005802,0.014481,0.007046,0.000116,0.005032,0.014558,0.006737,1,0,1,0,httpFlood
0,2,1,0,60,0,0,0,0,0,0,0,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,httpFlood
0.025088,31,6,4,441,471,239.157479,327.744013,17578.074677,38591.857472,1.5,0.936306,46,73.5,185,50.08576,52,117.75,307,109.312339,0.000002,0.005018,0.012977,0.006043,0,0.004068,0.012063,0.005653,1,0,1,0,httpFlood
0.031861,31,6,4,447,471,188.317611,249.086423,14029.66205,29329.926271,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000002,0.006372,0.016827,0.007663,0.000001,0.005353,0.014628,0.006584,1,0,1,0,httpFlood
0.004524,31,6,4,447,471,1326.122359,2145.972883,98796.115719,252688.306984,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000003,0.000905,0.002861,0.001144,0.000001,0.000621,0.001656,0.000736,1,0,1,0,httpFlood
0.029455,31,6,4,447,471,203.70093,265.327935,15175.719288,31242.364372,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000009,0.005891,0.014773,0.00708,0,0.005025,0.014942,0.007012,1,0,1,0,httpFlood
0.031351,31,6,4,440,471,191.38382,238.319498,14034.813452,28062.120856,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000024,0.00627,0.015854,0.007598,0.000148,0.005595,0.015879,0.007276,1,0,1,0,httpFlood
0.269561,31,6,5,448,535,22.258389,18.642925,1661.959693,1994.793018,1.2,0.837383,46,74.666667,192,52.683542,52,107,307,100.107942,0.000379,0.053912,0.221252,0.084464,0.000253,0.06705,0.221301,0.091016,1,0,1,0,httpFlood
0.003671,31,6,4,448,471,1634.462817,1556.183656,122039.890368,183240.625545,1.5,0.951168,46,74.666667,192,52.683542,52,117.75,307,109.312339,0.000327,0.000734,0.001274,0.000337,0.000686,0.000857,0.001091,0.000171,1,0,1,0,httpFlood
0.034801,31,6,4,447,471,172.407626,167.240336,12844.368165,19692.549532,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000002,0.00696,0.019415,0.008443,0.000031,0.007973,0.01534,0.006263,1,0,1,0,httpFlood
0.010855,31,6,4,440,471,552.730595,558.867955,40533.576982,65806.701666,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000005,0.002171,0.007683,0.002876,0.000213,0.002386,0.004032,0.001603,1,0,1,0,httpFlood
0.029101,31,6,4,447,471,206.179226,268.913046,15360.352357,31664.511116,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000009,0.00582,0.01458,0.007049,0,0.004958,0.014622,0.006834,1,0,1,0,httpFlood
0.031164,31,6,4,448,471,192.528796,250.357632,14375.483445,29479.61118,1.5,0.951168,46,74.666667,192,52.683542,52,117.75,307,109.312339,0.000013,0.006233,0.015356,0.007403,0,0.005326,0.015863,0.007451,1,0,1,0,httpFlood
0.004427,31,6,4,441,471,1355.333046,1186.004241,99616.978888,139651.999434,1.5,0.936306,46,73.5,185,50.08576,52,117.75,307,109.312339,0.000004,0.000885,0.002907,0.001164,0.000061,0.001124,0.001696,0.000753,1,0,1,0,httpFlood
0.031825,31,6,4,447,471,188.533465,239.715608,14045.743156,28226.512888,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000007,0.006365,0.016288,0.007693,0.000057,0.005562,0.016475,0.007717,1,0,1,0,httpFlood
0.028964,31,6,4,440,471,207.155108,284.205448,15191.374596,33465.191489,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000005,0.005793,0.015124,0.007063,0.000001,0.004691,0.013798,0.006441,1,0,1,0,httpFlood
0.003757,31,6,4,447,471,1597.018911,2210.728159,118977.908872,260313.240743,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000006,0.000751,0.00237,0.000905,0,0.000603,0.001379,0.000576,1,0,1,0,httpFlood
0.025188,31,6,4,447,471,238.206707,321.248751,17746.39969,37827.040383,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000037,0.005038,0.016407,0.006512,0.000001,0.00415,0.008643,0.003536,1,0,1,0,httpFlood
0.032249,31,5,4,401,471,155.041401,236.282177,12434.320322,27822.226378,1.25,0.85138,46,80.2,191,55.578413,52,117.75,307,109.312339,0.00007,0.008062,0.016661,0.007986,0.000001,0.005643,0.016732,0.007841,1,0,1,0,httpFlood
0.028206,31,6,4,440,471,212.71807,305.390101,15599.32514,35959.684439,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000021,0.005641,0.018606,0.007295,0,0.004366,0.009501,0.003917,1,0,1,0,httpFlood
0.029578,31,6,4,447,471,202.852039,268.478413,15112.476931,31613.333077,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000001,0.005916,0.014836,0.007051,0.000003,0.004966,0.014462,0.006717,1,0,1,0,httpFlood
0.035467,31,6,4,447,471,169.172912,203.042709,12603.381922,23908.278982,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000038,0.007093,0.017247,0.00804,0.000395,0.006567,0.017781,0.007943,1,0,1,0,httpFlood
0.006072,31,6,4,440,471,988.173872,1400.435392,72466.083952,164901.267446,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000002,0.001214,0.003531,0.001505,0,0.000952,0.002474,0.001088,1,0,1,0,httpFlood
0.181704,31,6,5,447,523,33.020816,27.633556,2460.050764,2890.469937,1.2,0.854685,46,74.5,191,52.312363,52,104.6,307,101.24742,0.000007,0.036341,0.173581,0.068684,0.000001,0.045235,0.12808,0.050752,1,0,1,0,httpFlood
0.038406,31,6,4,448,471,156.224076,162.912481,11664.731029,19182.944603,1.5,0.951168,46,74.666667,192,52.683542,52,117.75,307,109.312339,0.000008,0.007681,0.019868,0.009264,0.000169,0.008184,0.018354,0.007579,1,0,1,0,httpFlood
0.000002,18,1,1,60,60,0,0,0,0,1,1,60,60,60,0,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,httpFlood
0.002208,31,6,4,448,471,2717.398121,2928.471985,202899.059713,344827.576191,1.5,0.951168,46,74.666667,192,52.683542,52,117.75,307,109.312339,0.000003,0.000442,0.001119,0.00049,0.000001,0.000455,0.001178,0.000517,1,0,1,0,httpFlood
0.014626,31,6,4,440,471,410.234314,514.086594,30083.849703,60533.696461,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000002,0.002925,0.007647,0.003555,0.000002,0.002594,0.007028,0.00315,1,0,1,0,httpFlood
0.029239,31,6,4,440,471,205.207476,267.093578,15048.548224,31450.268794,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000001,0.005848,0.014925,0.007158,0,0.004992,0.014862,0.00698,1,0,1,0,httpFlood
0.031543,31,6,4,447,471,190.216431,250.555795,14171.124088,29502.944803,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000003,0.006309,0.016016,0.007597,0,0.005322,0.015457,0.00717,1,0,1,0,httpFlood
0.0255,31,6,4,447,471,235.295772,282.816088,17529.535015,33301.594417,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000002,0.0051,0.013721,0.006268,0.000001,0.004714,0.013836,0.006451,1,0,1,0,httpFlood
0.03019,31,6,4,440,471,198.744503,270.116662,14574.596917,31806.236963,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000133,0.006038,0.015292,0.007131,0.000086,0.004936,0.014594,0.006829,1,0,1,0,httpFlood
0.03528,31,6,4,447,471,170.070378,211.443753,12670.243139,24897.501878,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000006,0.007056,0.020217,0.008757,0,0.006306,0.015051,0.006382,1,0,1,0,httpFlood
0.029456,31,6,4,447,471,203.691038,270.945495,15174.982299,31903.832044,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000001,0.005891,0.014813,0.007162,0,0.004921,0.014493,0.006769,1,0,1,0,httpFlood
0.003103,31,6,4,441,471,1933.304448,1975.184365,142097.87693,232577.95903,1.5,0.936306,46,73.5,185,50.08576,52,117.75,307,109.312339,0.000017,0.000621,0.001339,0.000427,0.000212,0.000675,0.001426,0.000535,1,0,1,0,httpFlood
0.019557,31,6,4,440,471,306.795533,402.698286,22498.339104,47417.723201,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000002,0.003911,0.009741,0.00459,0.000001,0.003311,0.009585,0.004438,1,0,1,0,httpFlood
0.021328,31,6,4,440,471,281.314405,368.430419,20629.722999,43382.681863,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000008,0.004266,0.014738,0.00577,0,0.003619,0.006315,0.002659,1,0,1,0,httpFlood
0.014952,27,4,4,348,471,269.712816,269.869,23465.014983,31777.074765,1,0.738854,52,87,184,56.098128,52,117.75,307,109.312339,0.000012,0.004944,0.0148,0.006969,0.000001,0.004941,0.014726,0.006919,1,0,1,0,httpFlood
0.035496,31,6,4,440,471,169.030877,189.489558,12395.597617,22312.395487,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000022,0.007099,0.020354,0.008768,0.000001,0.007036,0.015048,0.006182,1,0,1,0,httpFlood
0.021893,31,6,4,440,471,274.059896,328.823174,20097.725699,38718.928776,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000004,0.004379,0.010297,0.004769,0,0.004055,0.011977,0.005602,1,0,1,0,httpFlood
0.031685,31,6,4,447,471,189.363372,254.038582,14107.571187,29913.042973,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000017,0.006337,0.016675,0.007707,0.000001,0.005249,0.014909,0.00684,1,0,1,0,httpFlood
0.00205,31,6,4,441,471,2926.598907,3084.047059,215105.019653,363146.541176,1.5,0.936306,46,73.5,185,50.08576,52,117.75,307,109.312339,0.000002,0.00041,0.001051,0.00048,0,0.000432,0.001053,0.00045,1,0,1,0,httpFlood
0.02984,31,6,4,447,471,201.072436,270.264607,14979.896515,31823.657458,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000001,0.005968,0.015424,0.007314,0,0.004933,0.014364,0.00667,1,0,1,0,httpFlood
0.029279,31,6,4,447,471,204.921739,268.55147,15266.669555,31621.93562,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000004,0.005856,0.01457,0.00707,0,0.004965,0.014893,0.00702,1,0,1,0,httpFlood
0.016868,31,6,4,447,471,355.700693,355.879261,26499.701597,41904.782979,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000013,0.003374,0.013193,0.004948,0.000001,0.003747,0.009305,0.004008,1,0,1,0,httpFlood
0.028737,31,6,4,447,471,208.787834,284.963329,15554.693636,33554.432,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000002,0.005747,0.014868,0.007011,0.000001,0.004679,0.013798,0.006449,1,0,1,0,httpFlood
0.020859,31,6,4,448,471,287.639003,374.575039,21477.045548,44106.210851,1.5,0.951168,46,74.666667,192,52.683542,52,117.75,307,109.312339,0.000003,0.004172,0.010412,0.005008,0,0.00356,0.010547,0.004941,1,0,1,0,httpFlood
0.029819,31,6,4,440,471,201.210695,266.825962,14755.45094,31418.757002,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000047,0.005964,0.015363,0.007179,0,0.004997,0.014232,0.006537,1,0,1,0,httpFlood
0.005024,27,4,2,348,112,796.109709,406.523286,69261.544652,22765.303998,2,3.107143,52,87,184,56.098128,52,56,60,4,0.000045,0.001675,0.004875,0.002263,0.00492,0.00492,0.00492,0,1,0,0,0,httpFlood
0.015758,31,6,4,440,471,380.769594,491.755313,27923.103553,57904.188059,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000002,0.003152,0.011739,0.004557,0,0.002711,0.004121,0.001918,1,0,1,0,httpFlood
0.00375,31,6,4,441,471,1600.065107,1910.627036,117604.785351,224976.333447,1.5,0.936306,46,73.5,185,50.08576,52,117.75,307,109.312339,0.000005,0.00075,0.001933,0.000875,0.000119,0.000698,0.001759,0.000751,1,0,1,0,httpFlood
0.031499,31,6,4,441,471,190.481346,247.769498,14000.378937,29174.858358,1.5,0.936306,46,73.5,185,50.08576,52,117.75,307,109.312339,0.000002,0.0063,0.016458,0.007384,0.000001,0.005381,0.015073,0.006867,1,0,1,0,httpFlood
0.023842,31,6,4,447,471,251.660757,336.86483,18748.726367,39665.833748,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000002,0.004768,0.012468,0.005833,0.000133,0.003958,0.011405,0.005267,1,0,1,0,httpFlood
0.003841,31,6,4,447,471,1561.930487,1626.014344,116363.821251,191463.18899,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000003,0.000768,0.002054,0.000917,0.000142,0.00082,0.002057,0.000876,1,0,1,0,httpFlood
0.036291,27,5,2,400,124,137.789225,55.114604,11023.137976,3417.105418,2.5,3.225806,52,80,184,52.092226,60,62,64,2,0,0.009072,0.027961,0.011423,0.036288,0.036288,0.036288,0,1,0,0,0,httpFlood
0.031345,31,6,4,441,471,191.420213,249.735278,14069.385665,29406.329026,1.5,0.936306,46,73.5,185,50.08576,52,117.75,307,109.312339,0.000003,0.006269,0.015679,0.007473,0,0.005339,0.015805,0.007401,1,0,1,0,httpFlood
0.030355,31,6,4,440,471,197.658058,255.85555,14494.924285,30126.991048,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000008,0.006071,0.014531,0.006889,0.000475,0.005211,0.01448,0.006554,1,0,1,0,httpFlood
0.014962,18,2,1,112,60,133.670215,0,7485.532029,0,2,1.866667,52,56,60,4,60,60,60,0,0.014962,0.014962,0.014962,0,0,0,0,0,0,0,0,0,httpFlood
0.037896,31,5,4,401,471,131.938672,199.602822,10581.481507,23503.232294,1.25,0.85138,46,80.2,191,55.578413,52,117.75,307,109.312339,0.000012,0.009474,0.022205,0.009626,0,0.00668,0.015291,0.00639,1,0,1,0,httpFlood
0.024569,31,6,4,440,471,244.21458,303.91305,17909.069172,35785.761611,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000003,0.004914,0.014723,0.006182,0,0.004387,0.009757,0.004043,1,0,1,0,httpFlood
1.032725,31,7,4,500,471,6.778185,216.726296,484.156062,25519.521315,1.75,1.061571,46,71.428571,184,46.262781,52,117.75,307,109.312339,0.000119,0.172121,0.99897,0.36984,0.000016,0.006152,0.018256,0.008559,1,0,1,0,httpFlood
0.032492,31,6,4,447,471,184.661281,239.455583,13757.265415,28195.894953,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000002,0.006498,0.016291,0.007917,0.00003,0.005568,0.016163,0.007494,1,0,1,0,httpFlood
0.028653,31,6,4,440,471,209.402841,263.411669,15356.208323,31016.723984,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000001,0.005731,0.014849,0.007024,0,0.005062,0.015045,0.00706,1,0,1,0,httpFlood
0.040311,30,4,3,342,419,99.228257,120.945347,8484.015969,16892.033449,1.333333,0.816229,46,85.5,184,57.085462,52,139.666667,307,118.367601,0.000053,0.013437,0.023435,0.009841,0.007961,0.012402,0.016844,0.004441,1,0,1,0,httpFlood
0.030663,31,5,4,388,471,163.061635,262.928678,12653.582913,30959.851808,1.25,0.823779,46,77.6,184,53.447544,52,117.75,307,109.312339,0.000002,0.007666,0.016084,0.007681,0,0.005071,0.014593,0.006738,1,0,1,0,httpFlood
0.031564,31,6,4,448,471,190.092864,247.73657,14193.60052,29170.981129,1.5,0.951168,46,74.666667,192,52.683542,52,117.75,307,109.312339,0.000028,0.006313,0.015982,0.007659,0.000001,0.005382,0.016066,0.007555,1,0,1,0,httpFlood
0.00199,31,6,4,448,471,3015.3156,3377.056361,225143.564821,397648.386473,1.5,0.951168,46,74.666667,192,52.683542,52,117.75,307,109.312339,0.000003,0.000398,0.000978,0.000374,0.000045,0.000395,0.000956,0.000401,1,0,1,0,httpFlood
0.002276,31,6,4,447,471,2636.545207,2833.032084,196422.617915,333589.527862,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000004,0.000455,0.001159,0.00048,0.000238,0.000471,0.000904,0.000307,1,0,1,0,httpFlood
0.029657,31,6,4,440,471,202.31551,270.116662,14836.470749,31806.236963,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000005,0.005931,0.014901,0.007216,0,0.004936,0.014807,0.00698,1,0,1,0,httpFlood
0.018431,31,6,4,447,471,325.54362,398.017081,24252.99969,46866.511292,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.00001,0.003686,0.0125,0.00496,0.000149,0.00335,0.005906,0.002394,1,0,1,0,httpFlood
0.008363,31,6,4,447,471,717.445163,852.154409,53449.664681,100341.181633,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000001,0.001673,0.00609,0.002288,0,0.001565,0.002874,0.001187,1,0,1,0,httpFlood
0.002438,31,6,4,441,471,2460.723966,3001.827876,180863.211499,353465.232421,1.5,0.936306,46,73.5,185,50.08576,52,117.75,307,109.312339,0.00005,0.000488,0.001241,0.000447,0.000131,0.000444,0.001037,0.000419,1,0,1,0,httpFlood
0.03002,31,6,4,440,471,199.866765,270.181912,14656.896111,31813.920124,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000004,0.006004,0.015378,0.007279,0,0.004935,0.01448,0.006751,1,0,1,0,httpFlood
0.000002,18,1,1,60,60,0,0,0,0,1,1,60,60,60,0,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,httpFlood
0.002728,31,7,5,493,523,2565.547711,2791.735889,180687.860189,292015.574015,1.4,0.942639,46,70.428571,191,49.447973,52,104.6,307,101.24742,0.000001,0.000455,0.001016,0.000458,0.000091,0.000448,0.000851,0.000349,1,0,1,0,httpFlood
0.03244,31,6,4,441,471,184.958504,227.376684,13594.45006,26773.604532,1.5,0.936306,46,73.5,185,50.08576,52,117.75,307,109.312339,0.000004,0.006488,0.016249,0.007813,0.000001,0.005864,0.016571,0.007582,1,0,1,0,httpFlood
0.00168,31,6,4,440,471,3571.14006,3893.528893,261883.604371,458463.027152,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000011,0.000336,0.000658,0.000271,0.000152,0.000342,0.000631,0.000207,1,0,1,0,httpFlood
0.032768,31,6,4,440,471,183.102742,228.937352,13427.534433,26957.373252,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000044,0.006554,0.01634,0.00767,0.000001,0.005824,0.016994,0.0079,1,0,1,0,httpFlood
0.022549,31,6,4,447,471,266.088203,344.933407,19823.571143,40615.908715,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000003,0.00451,0.012987,0.005498,0.000156,0.003865,0.009576,0.004098,1,0,1,0,httpFlood
0.154117,31,5,5,395,523,32.442812,32.867218,2562.982109,3437.910994,1,0.755258,46,79,185,53.186464,52,104.6,307,101.24742,0.000124,0.038529,0.13358,0.05546,0.000146,0.038032,0.131197,0.054415,1,0,1,0,httpFlood
0.025567,31,6,4,447,471,234.6792,308.433055,17483.600392,36317.992168,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000004,0.005113,0.012668,0.004949,0.000001,0.004323,0.01286,0.006036,1,0,1,0,httpFlood
0.001749,31,6,4,448,471,3429.988279,4283.179985,256105.791468,504344.443196,1.5,0.951168,46,74.666667,192,52.683542,52,117.75,307,109.312339,0.000003,0.00035,0.000941,0.000418,0.00001,0.000311,0.000792,0.000343,1,0,1,0,httpFlood
0.031663,31,6,4,447,471,189.497406,250.926788,14117.556742,29546.629335,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000002,0.006333,0.017982,0.007753,0,0.005314,0.013551,0.005906,1,0,1,0,httpFlood
0.003453,31,6,4,447,471,1737.37135,1903.257629,129434.165551,224108.58582,1.5,0.949045,46,74.5,191,52.312363,52,117.75,307,109.312339,0.000002,0.000691,0.002345,0.000889,0.000107,0.000701,0.001157,0.00044,1,0,1,0,httpFlood
0.013806,31,4,2,348,100,290.002351,144.878465,25230.204522,7243.923248,2,3.48,52,87,184,56.098128,40,50,60,10,0.000003,0.004598,0.013631,0.006388,0.013805,0.013805,0.013805,0,1,0,0,0,httpFlood
0.023356,31,6,4,448,471,256.896357,309.052352,19181.594635,36390.91449,1.5,0.951168,46,74.666667,192,52.683542,52,117.75,307,109.312339,0.000015,0.004671,0.012139,0.005639,0,0.004314,0.012232,0.005606,1,0,1,0,httpFlood
0.022985,31,6,4,440,471,261.042726,320.555161,19143.13324,37745.370171,1.5,0.934183,46,73.333333,184,49.714742,52,117.75,307,109.312339,0.000004,0.004597,0.013075,0.005671,0.000122,0.004159,0.009967,0.004209,1,0,1,0,httpFlood
0.008246,27,4,4,355,471,601.9596,494.392692,53423.914463,58214.739473,1,0.753715,52,88.75,191,59.124339,52,117.75,307,109.312339,0.000016,0.002215,0.006545,0.003062,0.000014,0.002697,0.006409,0.00271,1,0,1,0,httpFlood
0.015541,27,4,4,355,471,258.85173,260.297515,22973.090999,30650.032333,1,0.753715,52,88.75,191,59.124339,52,117.75,307,109.312339,0.000016,0.005151,0.015344,0.007208,0.000018,0.005122,0.015277,0.00718,1,0,1,0,httpFlood
